VS Name, VS IP address, Total Connections
vs_ota-perf.ihotelier.com_443,10.30.72.3:https,348
vs_otaconnect-certapi,10.30.72.164:https,8150
vs_otaconnect.travelclick-443,10.30.72.225:https,16381
vs_otaconnect.travelclick_80,10.30.72.225:http,12373
vs_otm.qa.travelclick.com_80,10.30.72.27:http,7135
vs_otm.test.travelclick.com_80,10.30.72.26:http,7075
vs_payments-cybersource-l1_80,10.30.72.102:http,7703
vs_payments-cybersource-l1_443,10.30.72.102:https,1639
vs_payments-ingenico-l1.travelclick.com_80,10.30.72.176:http,11631
vs_payments-ingenico-l1.travelclick.com_443,10.30.72.176:https,8820
vs_payments-ogone-l1,10.30.72.226:https,9802
vs_payments-ogone-l1_80,10.30.72.226:http,12370
vs_pms-p1.ihotelier.com_80,10.30.72.115:http,2439594
vs_pms-p1.ihotelier.com_443,10.30.72.115:https,1408676
vs_portal2-perf_80,10.30.72.172:http,12081
vs_portal2-perf_443,10.30.72.172:https,7245
vs_portal3-l1.travelclick.com_80,10.30.72.154:http,12366
vs_portal3-l1.travelclick.com_443,10.30.72.154:https,42955
vs_portal3-p1.travelclick.com_80,10.30.72.173:http,12160
vs_portal3-p1.travelclick.com_443,10.30.72.173:https,247032
vs_portal-p1.travelclick.com_80,10.30.72.136:http,23873
vs_portal-p1.travelclick.com_443,10.30.72.136:https,734708
vs_pricing-l1.ihotelier.com_80,10.30.72.106:http,7661
vs_pricing-l1.ihotelier.com_443,10.30.72.106:https,1350
vs_pricing-l1.travelclick.com_80,10.30.72.178:http,11958
vs_pricing-l1.travelclick.com_443,10.30.72.178:https,18874
vs_pricing-p1.ihotelier.com_80,10.30.72.105:http,7907
vs_pricing-p1.ihotelier.com_443,10.30.72.105:https,55341
vs_pushres-d1.travelclick.com_80,10.30.72.192:http,1545355
vs_pushres-d1.travelclick.com_443,10.30.72.192:https,1676498
vs_pushres.ezyield.com_80,10.30.72.128:http,8698
vs_pushres.ezyield.com_443,10.30.72.128:https,16236
vs_rancher-gain.travelclick.com_80,10.30.73.38:http,4
vs_rancher-gain.travelclick.com_443,10.30.73.38:https,37
vs_rate360-demo11g.travelclick.com_80,10.30.72.157:http,4737495
vs_rate360-demo11g.travelclick.com_443,10.30.72.157:https,18649563
vs_recgov-dev.travelclick.com_80,10.30.72.166:http,2331972
vs_recgov-dev.travelclick.com_443,10.30.72.166:https,1488085
vs_reservations-p1.ihotelier.com_80,10.30.72.19:http,1517859
vs_reservations-p1.ihotelier.com_443,10.30.72.19:https,1626099
vs_reservations-perf.ihotelier.com_80,10.30.72.13:http,12189
vs_reservations-perf.ihotelier.com_443,10.30.72.13:https,2274
vs_reservedlondon.travelclick.com_80,10.30.72.118:http,16759
vs_reservedlondon.travelclick.com_443,10.30.72.118:https,16937
vs_rezdel.test.ezyield.com_80,10.30.72.36:http,11821
vs_rezdel.test.ezyield.com_443,10.30.72.36:https,1381
vs_roomrez-C1.travelclick.com,10.30.72.236:https,3170
vs_roomrez-C1.travelclick.com_80,10.30.72.236:http,12158
vs_roomrez-cert-t1.travelclick.com_80,10.30.72.98:http,1152
vs_roomrez-cert-t1.travelclick.com_443,10.30.72.98:https,1300
vs_roomrez-perf_80,10.30.72.179:http,12092
vs_roomrez-perf_443,10.30.72.179:https,1336253
vs_roomrez-s1.travelclick.com_80,10.30.72.123:http,13651
vs_roomrez-s1.travelclick.com_443,10.30.72.123:https,428942
vs_roomrez-stage.travelclick.com_80,10.30.72.45:http,13450
vs_roomrez-stage.travelclick.com_443,10.30.72.45:https,49080
vs_roomrez-t1.travelclick.com,10.30.72.42:http,82337
vs_roomrez-t1.travelclick.com_443,10.30.72.42:https,13807
vs_services.pci.ezyield.com_443,10.30.72.159:https,17487
vs_soapapi-test.ihotelier.com_80,10.30.72.97:http,1652708
vs_soapapi-test.ihotelier.com_443,10.30.72.97:https,1436765
vs_stage.roomrez.com_80,10.30.72.37:http,1531345
vs_stage.roomrez.com_443,10.30.72.37:https,1471958
vs_tccm-api-s1.travelclick.com,10.30.72.160:http,1010
vs_tccm-api-s1.travelclick.com_443,10.30.72.160:https,1131
vs_tccmapi-s1.travelclick.com_80,10.30.72.60:http,12120
vs_tccmapi-s1.travelclick.com_443,10.30.72.60:https,1305
vs_tccmapi-s2.travelclick.com_80,10.30.72.152:http,1607940
vs_tccmapi-s2.travelclick.com_443,10.30.72.152:https,1486127
vs_tccmapi-t1.travelclick.net_443,10.30.72.187:https,1380
vs_tclabs-dev.travelclick.com_8078,10.30.72.230:8078,585
vs_tclabs-dev.travelclick.com_8081,10.30.72.230:tproxy,107511
vs_tclabs-dev.travelclick.com_8082,10.30.72.230:us-cli,3497
vs_test-adminbi,10.30.72.125:http,904
vs_test-adminbi_443,10.30.72.125:https,1037
vs_test-ordermanager_80,10.30.72.191:http,0
vs_test.ezyield.com_80,10.30.72.34:http,12884
vs_test.ezyield.com_443,10.30.72.34:https,160126
vs_test_hotelrates,10.30.74.111:https,8401
vs_test_htb_ssl,10.30.72.139:https,15962
vs_test_ordermanager.travelclick.com,10.30.72.191:https,0
vs_uejwtapi-l1.travelclick.com_80,10.30.72.142:http,12280
vs_uejwtapi-l1.travelclick.com_443,10.30.72.142:https,316077
vs_uejwtapi-p1.travelclick.com_80,10.30.72.103:http,7694
vs_uejwtapi-p1.travelclick.com_443,10.30.72.103:https,957442
vs_uemenuapi-l1.travelclick.com_80,10.30.72.141:http,12444
vs_uemenuapi-l1.travelclick.com_443,10.30.72.141:https,62698
vs_uemenuapi-p1.travelclick.com_80,10.30.72.137:http,12198
vs_uemenuapi-p1.travelclick.com_443,10.30.72.137:https,152812
vs_webservices.mvrateshop.com_80,10.30.72.120:http,7221
vs_webservices.mvrateshop.com_443,10.30.72.120:https,7461
vs_www.online-toolbox.com_80,10.30.72.250:http,864
vs_www.online-toolbox.com_443,10.30.72.250:https,274
