VS Name, VS IP address, Total Connections
vs_config-c1.travelclick.com_443,10.80.73.104:https,1481
vs_config-t1.ihotelier.com_80,10.80.72.190:http,37
vs_config-t1.ihotelier.com_443,10.80.72.190:https,32
vs_config-t3.ihotelier.com_80,10.80.72.205:http,37
vs_config-t3.ihotelier.com_443,10.80.72.205:https,34
vs_config-t5.travelclick.com_80,10.80.72.21:http,4316042
vs_config-t5.travelclick.com_443,10.80.72.21:https,3398869
vs_config-t6.travelclick.com_80,10.80.72.22:http,4801
vs_config-t6.travelclick.com_443,10.80.72.22:https,12090
vs_connect-c1.ihotelier.com_80,10.80.72.244:http,1320
vs_connect-c1.ihotelier.com_443,10.80.72.244:https,1528723
vs_connect-cert.ihotelier.com_80,10.80.72.97:http,36
vs_connect-cert.ihotelier.com_443,10.80.72.97:https,119
vs_connect-t1.ihotelier.com_80,10.80.72.191:http,945508
vs_connect-t1.ihotelier.com_443,10.80.72.191:https,847725
vs_connect-t3.ihotelier.com_80,10.80.72.206:http,0
vs_connect-t3.ihotelier.com_443,10.80.72.206:https,0
vs_connect.ihotelier.com_443,10.80.72.90:https,32
vs_console-c1.ihotelier.com_80,10.80.72.84:http,68
vs_console-c1.ihotelier.com_443,10.80.72.84:https,40
vs_console-d1.travelclick.com_80,10.80.72.116:http,36
vs_console-d1.travelclick.com_443,10.80.72.116:https,30
vs_console-t5.ihotelier.com_80,10.80.72.31:http,1905491
vs_console-t5.ihotelier.com_443,10.80.72.31:https,822976
vs_console-t6.ihotelier.com_80,10.80.72.28:http,949475
vs_console-t6.ihotelier.com_443,10.80.72.28:https,856885
vs_corpaccmgmt-m1.travelclick.com_443,10.80.72.49:https,109
vs_corpaccmgmt-t1.travelclick.com,10.80.73.101:https,3710
vs_corpaccmgmt-t3.travelclick.com,10.80.73.92:https,176
vs_corpaccmgmt-t4.travelclick.com,10.80.73.91:https,26759
vs_corpaccmgmt-t5.travelclick.com,10.80.73.90:https,9702
vs_corpaccmgmt-t6.travelclick.com,10.80.73.89:https,5677
vs_demand-ee-advanced.travelclick.com_80,10.80.72.17:http,30
vs_demand-ee-advanced.travelclick.com_443,10.80.72.17:https,1204
