VS Name, VS IP address, Total Connections
vs_rate360-11g.travelclick.com_80,10.30.12.150:http,40639182
vs_rate360-11g.travelclick.com_443,10.30.12.150:https,11318227
vs_rate360-demo11g.travelclick.com_80,10.30.12.211:http,822
vs_rate360-demo11g.travelclick.com_443,10.30.12.211:https,6583
vs_rate360-demo.travelclick.com_80,10.30.12.51:http,1298263
vs_rate360-demo.travelclick.com_443,10.30.12.51:https,1103593
vs_rate360-stage.travelclick.com_80,10.30.8.28:http,1243474
vs_rate360-stage.travelclick.com_443,10.30.8.28:https,1056080
vs_rate360-training.travelclick.com_80,10.30.12.52:http,0
vs_rate360-training.travelclick.com_443,10.30.12.52:https,0
vs_rate-regex-vip.travelclick.com_80,10.30.12.219:http,7805
vs_rate-regex-vip.travelclick.com_443,10.30.12.219:https,1331
vs_rateshopmonitoring.travelclick.com_80,10.30.12.20:http,7978
vs_rateshopmonitoring.travelclick.com_443,10.30.12.20:https,4989
vs_rezadmin.ezyield.com_80,10.30.8.124:http,1233929
vs_rezadmin.ezyield.com_443,10.30.8.124:https,1168631
vs_rezdel.test.ezyield.com_80,10.30.8.100:http,0
vs_rezdel.test.ezyield.com_443,10.30.8.100:https,0
vs_roomrez-stage.travelclick.com_80,10.30.8.106:http,0
vs_roomrez-stage.travelclick.com_443,10.30.8.106:https,0
vs_roomrez.test.ezyield.com_80,10.30.8.104:http,0
vs_roomrez.test.ezyield.com_443,10.30.8.104:https,0
vs_sd.travelclick.com_443,10.30.12.111:https,5159735
vs_sd.travelclick.net_443,10.30.12.149:https,3502
vs_serio-vip.travelclick.com_80,10.30.12.217:http,7806
vs_serio-vip.travelclick.com_443,10.30.12.217:https,1258
vs_services.pci.ezyield.com_80,10.30.8.137:http,0
vs_services.pci.ezyield.com_443,10.30.8.137:https,0
vs_shopmail_outbound,10.30.12.63:smtp,47385187
vs_splunk-api.travelclick.net_443,10.30.12.222:https,279
vs_splunk-http-gain.travelclick.com_80,10.30.12.205:http,0
vs_splunksecurity.travelclick.com_80,10.30.12.161:http,7787
vs_splunksecurity.travelclick.com_443,10.30.12.161:https,334
vs_squid-proxy.travelclick.com,10.30.12.64:3128,5818
vs_sreportal.travelclick.com_80,10.30.12.224:http,6
vs_sreportal.travelclick.com_443,10.30.12.224:https,888
vs_status.travelclick.com_80,10.30.12.194:http,0
vs_status.travelclick.com_443,10.30.12.194:https,0
vs_stmbappl01-u1.gain.tcprod.local_80,10.30.12.189:http,7780
vs_stmbappl01-u1.gain.tcprod.local_443,10.30.12.189:https,6562
vs_submitres.test.ezyield.com_80,10.30.12.133:http,0
vs_submitres.test.ezyield.com_443,10.30.12.133:https,0
vs_tccm-api.ezyield.com_80,10.30.8.138:http,1231880
vs_tccm-api.ezyield.com_443,10.30.8.138:https,1044804
vs_tcebs.travelclick.net_80,10.30.12.60:http,260
vs_tcebs.travelclick.net_443,10.30.12.60:https,520711
vs_test.ezyield.com_80,10.30.8.103:http,14
vs_test.ezyield.com_443,10.30.8.103:https,8193
vs_test.roomrez.com_80,10.30.8.140:http,0
vs_test.roomrez.com_443,10.30.8.140:https,0
vs_testcpm.travelclick.com_80,10.30.12.119:http,1082
vs_tfs.travelclick.com_80,10.30.12.46:http,7779
vs_valhalla-test.travelclick.com_80,10.30.8.105:http,0
vs_valhalla.ezyield.com_80,10.30.8.130:http,1308862
vs_valhalla.ezyield.com_443,10.30.8.130:https,1115135
vs_valhalla_tls.ezyield.com_443,10.30.12.167:https,0
vs_webl21-d1.gain_80,10.30.12.123:http,0
vs_webl21-d1.gain_443,10.30.12.123:https,0
vs_webl31-d1.gain_80,10.30.12.129:http,0
vs_webl31-d1.gain_443,10.30.12.129:https,0
vs_webl51-d1.gain_80,10.30.12.124:http,0
vs_webl51-d1.gain_443,10.30.12.124:https,0
vs_webmail.travelclick.com_25,10.30.12.181:smtp,481771
vs_webmail.travelclick.com_80,10.30.12.181:http,1233916
vs_webmail.travelclick.com_443,10.30.12.181:https,548530
vs_webmail.travelclick.com_rpc,10.30.12.181:any,3093
vs_webservices.mvrateshop.com_80,10.30.12.79:http,7810784
vs_webservices.mvrateshop.com_443,10.30.12.79:https,22547588
vs_webtocase.travelclick.com_80,10.30.12.117:http,1251709
vs_webtocase.travelclick.com_443,10.30.12.117:https,4133294
vs_webw02-d1.gain_80,10.30.12.126:http,0
vs_webw02-d1.gain_443,10.30.12.126:https,0
vs_webw11-d1.gain_80,10.30.12.125:http,0
vs_webw11-d1.gain_443,10.30.12.125:https,0
vs_www.online-toolbox.com_80,10.30.12.250:http,1313870
vs_www.online-toolbox.com_443,10.30.12.250:https,2001008
vs_www.travelclick.com-temp_80,10.30.12.208:http,0
vs_www.travelclick.com-temp_443,10.30.12.208:https,0
vs_xapil01-d1.gain_80,10.30.12.119:http,0
vs_xapil01-d1.gain_443,10.30.12.119:https,0
webtest1,10.30.8.10:http,0
webtest1-ssl,10.30.8.10:https,0
www.mvrateshop.com_80,10.30.12.78:http,1666711
www.mvrateshop.com_443,10.30.12.78:https,2772925
www.ns1.travelclick.com_tcp,10.30.12.90:domain,90
www.ns1.travelclick.com_tcp_dev,10.30.12.91:domain,162
www.ns1.travelclick.com_udp,10.30.12.90:domain,8
www.ns1.travelclick.com_udp_dev,10.30.12.91:domain,9
www.rubicongroup.com_80,10.30.12.84:http,1363601
www.rubicongroup.com_443,10.30.12.84:https,1129970
www.travelclick.com-temp-80,10.30.12.108:http,1100147
www.travelclick.com-temp-443,10.30.12.108:https,1144312
